line_id,file_name,prob_output,accurate
187,K1lt332participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
188,K1lt307participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
189,K1so095participant_sun.wav,"{""thumb"": 0.0004669271665933193, ""sun"": 0.0011048461081013925, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.016790289465575026}",1
190,K1pe077participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
191,K1pe147participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 1.00000000000004, ""lock"": 0.0}",1
192,K1so104participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
193,K1lt328participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0008907884638616114, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0009386940642696395}",1
194,K1OS013participant_chick.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0010946618805382177, ""lock"": 0.0010776133047527428}",0
195,K1so053participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 1.00000000000004}",1
196,K1MW013participant_thumb.wav,"{""thumb"": 1.00000000000004, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",1
197,K1lt202participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
198,K1lt311participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004}",0
199,K1pv046participant_wing.wav,"{""wing"": 3.719693266094449e-11, ""ring"": 0.9005829862697514, ""sun"": 1.729695095654701e-11, ""thumb"": 0.0}",0
200,K1qq021participant_wing.wav,"{""wing"": 1.00000000000004, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",1
201,K1so036participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.9999979734461775, ""zoo"": 1.0077618059826647e-06, ""lamp"": 0.0}",0
202,K1so072participant_window.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
203,K1pv016participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004}",0
204,K1AM166participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 1.00000000000004}",1
205,K1pb023participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.00046814195426083907}",1
206,K1pe113participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
207,K1lt214participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
208,K1lt133participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 1.0000000000001368}",1
209,K1zz501participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
210,K1pe131participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 1.00000000000004, ""lock"": 0.0}",1
211,K1pe066participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
212,K1cc014participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0005114764967225522, ""zoo"": 0.03728394105639917, ""lamp"": 0.000507248898428093}",1
213,K1pe077participant_ramp.wav,"{""ramp"": 0.0005870303833790309, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0005587302019770964}",1
214,K1sc011participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.004954096758497019, ""one"": 0.9950458898350752, ""won"": 0.0}",1
215,K1TK026participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
216,K1pe154participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0005280271385066251, ""rock"": 0.0010720865797395995, ""lock"": 0.0010833030348901414}",0
217,K1RRI016participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
218,K1pe131participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
219,K1so104participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0, ""son"": 1.00000000000004}",1
220,K1lt307participant_fan.wav,"{""fan"": 0.9965947195469494, ""sand"": 1.56568143447834e-06, ""red"": 0.0, ""leg"": 0.0}",1
221,K1lt021participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
222,K1dd084participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004}",0
223,K1pe131participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
224,K1pv023participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 1.00000000000004, ""lock"": 0.0}",1
225,K1WA246participant_wing.wav,"{""wing"": 1.00000000000004, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",1
226,K1dd052participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",0
227,K1pe055participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
228,K1pe131participant_fan.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",0
229,K1MW013participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
230,K1lt328participant_window.wav,"{""window"": 0.0013266303798981109, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0011219247016399695}",1
231,K1lt332participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
232,K1pe044participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
233,K1mo011participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
234,K1pe162participant_wing.wav,"{""wing"": 0.0, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",0
235,K1so072participant_ship.wav,"{""chip"": 0.0005172875247196959, ""ship"": 0.009043587411413838, ""run"": 0.0004902731998819209, ""one"": 0.0010115911554566493}",1
236,K1pb304participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 1.00000000000004, ""lamp"": 0.0}",1
237,K1dd033participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
238,K1zz017participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 1.00000000000004}",1
239,K1dd092participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0, ""son"": 1.00000000000004}",1
240,K1pb023participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
241,K1pe113participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
242,K1so036participant_ring.wav,"{""ring"": 0.0011738943240978952, ""wing"": 0.0011431570590376043, ""thumb"": 0.0, ""sun"": 0.0}",1
243,K1lt236participant_ring.wav,"{""ring"": 1.00000000000004, ""wing"": 0.0, ""thumb"": 0.0, ""sun"": 0.0}",1
244,K1so036participant_ship.wav,"{""chip"": 0.0, ""ship"": 1.00000000000004, ""run"": 0.0, ""one"": 0.0}",1
245,K1so068participant_fan.wav,"{""fan"": 0.0009106915543995475, ""sand"": 0.0, ""red"": 0.0009226119518098772, ""leg"": 0.0}",0
246,K1so104participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 1.00000000000004, ""one"": 0.0}",1
247,K1EB212participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0001065222456384165, ""zoo"": 0.9383213211969134, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
248,K1dd021participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 6.209880635237621e-05}",0
249,K1cc023participant_ship.wav,"{""chip"": 0.0, ""ship"": 1.00000000000004, ""run"": 0.0, ""one"": 0.0}",1
250,K1pe113participant_sand.wav,"{""fan"": 1.8754112642855744e-08, ""sand"": 0.99999952681721, ""red"": 0.0, ""leg"": 0.0}",1
251,K1so104participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
252,K1pe066participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
253,K1lt311participant_ring.wav,"{""ring"": 0.001240894371510278, ""wing"": 0.0009755118724519892, ""thumb"": 0.0, ""sun"": 0.0}",1
254,K1OS013participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0004618082510434564, ""leg"": 0.0}",1
255,K1lm026participant_wing.wav,"{""wing"": 1.00000000000004, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",1
256,K1pb212participant_chip.wav,"{""chip"": 0.004794428938635019, ""ship"": 0.11603907197340621, ""run"": 0.0, ""one"": 0.0008548524801934299}",0
257,K1dd044participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.9999986886995842, ""lock"": 1.3259018325336847e-06}",1
258,K1lt133participant_fan.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",0
259,K1lt021participant_thumb.wav,"{""thumb"": 0.0004796048202689056, ""sun"": 0.0009532920589984772, ""ring"": 0.0, ""wing"": 0.0}",0
260,K1lt141participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
261,K1lm067participant_sun.wav,"{""thumb"": 0.0, ""sun"": 1.00000000000004, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0}",1
262,K1cb024participant_ramp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",0
263,K1pb016participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0005302651829826196, ""zoo"": 0.0010658555974297009, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
264,K1so053participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0}",0
265,K1TK026participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
266,K1lt141participant_leg.wav,"{""fan"": 0.0004681370432820579, ""sand"": 0.0, ""red"": 0.00047361757808614874, ""leg"": 0.0}",0
267,K1qq011participant_ramp.wav,"{""ramp"": 1.00000000000004, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",1
268,K1jh011participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
269,K1pb304participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
270,K1cc014participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 1.00000000000004}",1
271,K1cb128participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.05638716078564246, ""zoo"": 0.9191405175991776, ""lamp"": 0.0}",1
272,K1lt202participant_lamp.wav,"{""ramp"": 0.0030246422827744732, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.21541386266508925}",1
273,K1pv038participant_ring.wav,"{""ring"": 0.9999953508594326, ""wing"": 4.701931778434013e-06, ""thumb"": 0.0, ""sun"": 0.0}",1
274,K1cc056participant_chick.wav,"{""chick"": 0.0017890790294755963, ""sick"": 0.9763693660254104, ""rock"": 2.309473583112004e-05, ""lock"": 0.0}",0
275,K1cb103participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
276,K1lt202participant_socks.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
277,K1cb038participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
278,K1pe125participant_thumb.wav,"{""thumb"": 2.1788379421584214e-07, ""sun"": 0.9999458382492726, ""ring"": 0.0, ""wing"": 0.0}",0
279,K1lt247participant_ramp.wav,"{""ramp"": 1.00000000000004, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",1
280,K1pb016participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
281,K1EB212participant_socks.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
282,K1pe077participant_sand.wav,"{""fan"": 0.002066344279153263, ""sand"": 0.0015871382845316906, ""red"": 0.0, ""leg"": 0.0}",0
283,K1pe011participant_sun.wav,"{""thumb"": 0.0, ""sun"": 9.466911620607822e-15, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.9999999910796841}",1
284,K1so095participant_wing.wav,"{""wing"": 0.001715282684002329, ""ring"": 0.001639368056642265, ""sun"": 0.0, ""thumb"": 0.0}",1
285,K1pb212participant_ring.wav,"{""ring"": 1.00000000000004, ""wing"": 0.0, ""thumb"": 0.0, ""sun"": 0.0}",1
286,K1so053participant_chick.wav,"{""chick"": 1.00000000000004, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
287,K1RRI016participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
288,K1KM243participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
289,K1TK017participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",0
290,K1pe055participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0, ""loch"": 0.0, ""locke"": 0.0}",0
291,K1pv046participant_fox.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",0
292,K1lt247participant_chick.wav,"{""chick"": 1.00000000000004, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
293,K1TK017participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
294,K1so095participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0020635638498512666, ""leg"": 0.001567218041764944}",0
295,K1lm018participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
296,K1lt247participant_sun.wav,"{""thumb"": 0.0, ""sun"": 1.00000000000004, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0}",1
297,K1qq111participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
298,K1pv016participant_thumb.wav,"{""thumb"": 0.0004901539863336169, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",1
299,K1pv046participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0, ""loch"": 0.0, ""locke"": 0.0}",0
300,K1cb024participant_sick.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",0
301,K1TK026participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",0
302,K1lt112participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
303,K1lm052participant_window.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
304,K1lt311participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
305,K1cb024participant_wing.wav,"{""wing"": 0.0, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.0}",0
306,K1TK017participant_lock.wav,"{""chick"": 0.0011217329731353235, ""sick"": 0.0, ""rock"": 0.0010662706107030947, ""lock"": 0.0, ""loch"": 0.0, ""locke"": 0.0}",0
307,K1cb128participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",0
308,K1pe154participant_thumb.wav,"{""thumb"": 0.004294453940454064, ""sun"": 0.0009593351170315575, ""ring"": 0.0, ""wing"": 0.0}",1
309,K1lt345participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
310,K1dd092participant_fan.wav,"{""fan"": 0.7247295366312236, ""sand"": 0.0012173799810919457, ""red"": 0.00026457493393151487, ""leg"": 0.0}",1
311,K1lm052participant_ring.wav,"{""ring"": 0.013638731223833304, ""wing"": 0.0010896475120981957, ""thumb"": 0.0004716026546805007, ""sun"": 0.0}",1
312,K1pe088participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",0
313,K1so041participant_sand.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",0
314,K1zz501participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
315,K1pb212participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
316,K1lt045participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
317,K1pe044participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 1.00000000000004, ""lamp"": 0.0}",1
318,K1lt141participant_fox.wav,"{""window"": 0.0, ""fox"": 1.00000000000004, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
319,K1cc044participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
320,K1lt202participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
321,K1pb035participant_window.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",0
322,K1lm067participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0014161903153853985, ""zoo"": 0.0012166810226955625, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",1
323,K1OS013participant_sand.wav,"{""fan"": 0.0010070443638122754, ""sand"": 0.0004643436059098656, ""red"": 0.0014208329554327177, ""leg"": 0.0009501388163604913}",0
324,K1lt017participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
325,K1so083participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",0
326,K1jh011participant_ramp.wav,"{""ramp"": 1.00000000000004, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",1
327,K1RRI016participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 1.3101744435246706e-12, ""zoo"": 1.0000000000087772, ""lamp"": 0.0}",1
328,K1pb023participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
329,K1pv016participant_leg.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 4.458785232263134e-15, ""leg"": 1.000000000032458}",1
330,K1TK017participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
331,K1pe077participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004}",0
332,K1lm045participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004}",0
333,K1pe044participant_fan.wav,"{""fan"": 1.00000000000004, ""sand"": 0.0, ""red"": 0.0, ""leg"": 0.0}",1
334,K1pv038participant_rock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 1.00000000000004, ""lock"": 0.0}",1
335,K1So022participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 1.00000000000004, ""lamp"": 0.0}",1
336,K1pb212participant_sun.wav,"{""thumb"": 0.00045304799825136095, ""sun"": 0.0016475035748779046, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.005614718817359058}",1
337,K1cb038participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0005133691696204751, ""rock"": 0.028631896647032477, ""lock"": 0.00136939079341921, ""loch"": 0.0, ""locke"": 0.0}",0
338,K1lm031participant_chip.wav,"{""chip"": 0.0029967030252509184, ""ship"": 0.0004797658474485594, ""run"": 0.0004788705909679484, ""one"": 0.0009790878304873037}",1
339,K1lt133participant_ship.wav,"{""chip"": 0.0, ""ship"": 1.00000000000004, ""run"": 0.0, ""one"": 0.0}",1
340,K1so053participant_ramp.wav,"{""ramp"": 1.00000000000004, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.0}",1
341,K1So022participant_one.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004, ""won"": 0.0}",1
342,K1lm026participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.0000000165437597, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
343,K1lt021participant_sun.wav,"{""thumb"": 0.0, ""sun"": 0.0010188199008458847, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.008981858448383019}",1
344,K1dd073participant_chip.wav,"{""chip"": 0.00248406792363522, ""ship"": 0.001432764293286909, ""run"": 0.0004741081272505723, ""one"": 0.0009577756993243555}",1
345,K1lt236participant_shoe.wav,"{""ramp"": 0.0, ""shoe"": 0.5446304885108607, ""zoo"": 0.001295197512765326, ""lamp"": 0.0, ""shoo"": 0.0, ""shue"": 0.0}",1
346,K1lt328participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
347,K1TK026participant_ring.wav,"{""ring"": 7.060636613951457e-06, ""wing"": 0.997240879161876, ""thumb"": 0.0, ""sun"": 2.7709253001911244e-06}",0
348,K1dd084participant_wing.wav,"{""wing"": 0.0, ""ring"": 0.0, ""sun"": 0.0, ""thumb"": 0.00048794794010178794}",0
349,K1sc011participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 1.0000000520638859}",1
350,K1pe044participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 1.00000000000004, ""one"": 0.0}",1
351,K1AM166participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.9982190009511298, ""one"": 5.819976034387506e-06}",1
352,K1EB212participant_rainbow.wav,"{""window"": 0.0, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 1.00000000000004}",1
353,K1lt332participant_sick.wav,"{""chick"": 0.0, ""sick"": 1.00000000000004, ""rock"": 0.0, ""lock"": 0.0}",1
354,K1pe088participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
355,K1lt038participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
356,K1qq011participant_sun.wav,"{""thumb"": 0.0, ""sun"": 1.00000000000004, ""ring"": 0.0, ""wing"": 0.0, ""son"": 0.0}",1
357,K1lt133participant_chick.wav,"{""chick"": 1.00000000000004, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 0.0}",1
358,K1So022participant_red.wav,"{""fan"": 0.0, ""sand"": 0.0, ""red"": 1.00000000000004, ""leg"": 0.0}",1
359,K1KM243participant_fox.wav,"{""window"": 0.0, ""fox"": 0.9946717820409495, ""socks"": 0.0, ""rainbow"": 0.0, ""sox"": 0.0}",1
360,K1lm052participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 1.00000000000004, ""lock"": 0.0, ""loch"": 0.0, ""locke"": 0.0}",0
361,K1lm018participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 1.00000000000004}",1
362,K1pe044participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
363,K1dd033participant_ring.wav,"{""ring"": 1.00000000000004, ""wing"": 0.0, ""thumb"": 0.0, ""sun"": 0.0}",1
364,K1pv046participant_lamp.wav,"{""ramp"": 0.0, ""shoe"": 0.0, ""zoo"": 0.0, ""lamp"": 0.05263310888007598}",1
365,K1EB212participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",0
366,K1pb212participant_zoo.wav,"{""ramp"": 0.0, ""shoe"": 0.000563950492107131, ""zoo"": 0.000584696879444404, ""lamp"": 0.0}",1
367,K1dd073participant_lock.wav,"{""chick"": 0.0, ""sick"": 0.0, ""rock"": 0.0, ""lock"": 1.00000000000004, ""loch"": 0.0, ""locke"": 1.999999994411214e-15}",1
368,K1pv038participant_window.wav,"{""window"": 1.00000000000004, ""fox"": 0.0, ""socks"": 0.0, ""rainbow"": 0.0}",1
369,K1OS013participant_thumb.wav,"{""thumb"": 0.0, ""sun"": 0.0, ""ring"": 0.0, ""wing"": 0.0}",0
370,K1RRI016participant_ring.wav,"{""ring"": 0.0, ""wing"": 0.0, ""thumb"": 0.0, ""sun"": 0.0}",0
371,K1lm081participant_wing.wav,"{""wing"": 1.0000000000000389, ""ring"": 5.9909638069197454e-12, ""sun"": 0.0, ""thumb"": 0.0}",1
372,K1lt141participant_chip.wav,"{""chip"": 1.00000000000004, ""ship"": 0.0, ""run"": 0.0, ""one"": 0.0}",1
373,K1so112participant_run.wav,"{""chip"": 0.0, ""ship"": 0.0, ""run"": 0.0, ""one"": 1.00000000000004}",0
